parcel_id,objects_over,best_iou,chip
6109658,2,0.3444,g13_00018_0.tif
6109660,2,0.7232,g13_00018_0.tif
6109661,4,0.6477,g13_00018_0.tif
6109663,3,0.1571,g13_00018_0.tif
6109720,3,0.0568,g13_00018_0.tif
6112020,2,0.4088,g13_00018_0.tif
6120345,1,0.0413,g13_00018_0.tif
6131462,7,0.7822,g13_00018_0.tif
6131465,2,0.8813,g13_00018_0.tif
6131472,3,0.6362,g13_00018_0.tif
6131477,5,0.6485,g13_00018_0.tif
6131479,2,0.102,g13_00018_0.tif
6139993,4,0.2868,g13_00018_0.tif
6139998,5,0.8826,g13_00018_0.tif
6140001,2,0.7563,g13_00018_0.tif
6140002,1,0.2544,g13_00018_0.tif
6140004,4,0.1178,g13_00018_0.tif
6168848,5,0.8389,g13_00018_0.tif
6226124,6,0.8223,g13_00018_0.tif
6250816,5,0.5862,g13_00018_0.tif
6279233,4,0.9085,g13_00018_0.tif
6279236,4,0.479,g13_00018_0.tif
6279360,2,0.6055,g13_00018_0.tif
6279379,2,0.0175,g13_00018_0.tif
6301286,7,0.7084,g13_00018_0.tif
6301290,4,0.1613,g13_00018_0.tif
6301291,3,0.4562,g13_00018_0.tif
6301293,5,0.3161,g13_00018_0.tif
6307194,4,0.7548,g13_00018_0.tif
6307196,4,0.8106,g13_00018_0.tif
6307199,4,0.2152,g13_00018_0.tif
6307200,1,0.2188,g13_00018_0.tif
6307325,1,0.2475,g13_00018_0.tif
6307857,8,0.8022,g13_00018_0.tif
6353375,3,0.4949,g13_00018_0.tif
6363218,6,0.5486,g13_00018_0.tif
6375580,3,0.5116,g13_00018_0.tif
6388885,6,0.762,g13_00018_0.tif
6388891,4,0.496,g13_00018_0.tif
6388898,2,0.1029,g13_00018_0.tif
6395747,6,0.7139,g13_00018_0.tif
6395752,3,0.4217,g13_00018_0.tif
6395805,1,0.0472,g13_00018_0.tif
6412497,3,0.3645,g13_00018_0.tif
6412501,3,0.419,g13_00018_0.tif
6412626,4,0.402,g13_00018_0.tif
6412632,4,0.2516,g13_00018_0.tif
6412633,7,0.3689,g13_00018_0.tif
6412733,1,0.1143,g13_00018_0.tif
6448923,3,0.3805,g13_00018_0.tif
6448926,3,0.0467,g13_00018_0.tif
6449043,6,0.4983,g13_00018_0.tif
6454973,3,0.4767,g13_00018_0.tif
6454974,3,0.2029,g13_00018_0.tif
6454976,4,0.4184,g13_00018_0.tif
6454977,2,0.8254,g13_00018_0.tif
6454982,4,0.496,g13_00018_0.tif
6455172,3,0.8302,g13_00018_0.tif
6500699,6,0.6036,g13_00018_0.tif
6500706,2,0.9467,g13_00018_0.tif
6500717,3,0.5283,g13_00018_0.tif
6500733,2,0.0793,g13_00018_0.tif
6500788,4,0.7368,g13_00018_0.tif
6500792,4,0.8,g13_00018_0.tif
6500795,3,0.4407,g13_00018_0.tif
6502777,3,0.0873,g13_00018_0.tif
6508732,7,0.4114,g13_00018_0.tif
6543027,3,0.2655,g13_00018_0.tif
6630066,1,0.0674,g13_00018_0.tif
6639563,4,0.858,g13_00018_0.tif
6645613,3,0.7754,g13_00018_0.tif
6645614,3,0.7885,g13_00018_0.tif
6645632,6,0.3574,g13_00018_0.tif
6645638,5,0.7877,g13_00018_0.tif
6694033,3,0.8812,g13_00018_0.tif
6704689,6,0.9482,g13_00018_0.tif
6704691,8,0.8967,g13_00018_0.tif
6704731,5,0.7229,g13_00018_0.tif
6704734,5,0.707,g13_00018_0.tif
6704737,5,0.8072,g13_00018_0.tif
6704741,4,0.5536,g13_00018_0.tif
6712308,2,0.0321,g13_00018_0.tif
6712320,2,0.7561,g13_00018_0.tif
6713224,5,0.5426,g13_00018_0.tif
6713227,2,0.0504,g13_00018_0.tif
6713262,3,0.7554,g13_00018_0.tif
6713273,5,0.3395,g13_00018_0.tif
6713276,3,0.4163,g13_00018_0.tif
6713279,3,0.5562,g13_00018_0.tif
6713282,4,0.5146,g13_00018_0.tif
6713283,2,0.0995,g13_00018_0.tif
6718684,2,0.6579,g13_00018_0.tif
6748707,4,0.4948,g13_00018_0.tif
6789601,3,0.7588,g13_00018_0.tif
6789605,6,0.7023,g13_00018_0.tif
6853094,3,0.8911,g13_00018_0.tif
6853114,7,0.5,g13_00018_0.tif
6859845,6,0.6556,g13_00018_0.tif
6862171,9,0.545,g13_00018_0.tif
6944702,4,0.8865,g13_00018_0.tif
6944703,3,0.7196,g13_00018_0.tif
7008078,10,0.6807,g13_00018_0.tif
7047230,4,0.75,g13_00018_0.tif
6220597,9,0.4204,g13_00018_12.tif
6245714,5,0.1743,g13_00018_12.tif
6245715,2,0.0832,g13_00018_12.tif
6309755,1,0.1009,g13_00018_12.tif
6959166,1,0.2264,g13_00018_12.tif
6109665,4,0.1392,g13_00020_10.tif
6112021,3,0.6667,g13_00020_10.tif
6130378,5,0.4483,g13_00020_10.tif
6130379,6,0.2617,g13_00020_10.tif
6143655,3,0.3018,g13_00020_10.tif
6143656,1,0.1084,g13_00020_10.tif
6144827,3,0.4902,g13_00020_10.tif
6144829,4,0.7918,g13_00020_10.tif
6144833,4,0.7481,g13_00020_10.tif
6144835,5,0.5839,g13_00020_10.tif
6144850,2,0.2857,g13_00020_10.tif
6146988,2,0.0327,g13_00020_10.tif
6146989,1,0.0332,g13_00020_10.tif
6146994,5,0.2414,g13_00020_10.tif
6207621,3,0.7297,g13_00020_10.tif
6207622,2,0.2011,g13_00020_10.tif
6212691,5,0.4789,g13_00020_10.tif
