composite,setting,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px,is_null,draw,objects,seconds
false,0.70/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.2803,0,2.825,0,0,284,74.85
false,0.70/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.3333,0,3.034,0,0,284,74.85
false,0.70/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.2992,0,4.82,0,0,284,74.85
false,0.70/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.1603,0,3.231,1,0,284,74.85
false,0.70/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.1654,0,2.825,1,0,284,74.85
false,0.70/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.1749,0,2.825,1,0,284,74.85
false,0.70/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.1984,0,3.034,1,0,284,74.85
false,0.70/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.1405,0,4.82,1,0,284,74.85
false,0.70/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.1386,0,3.231,1,1,284,74.85
false,0.70/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.1384,0,2.825,1,1,284,74.85
false,0.70/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.1214,0,2.825,1,1,284,74.85
false,0.70/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.0637,0,3.034,1,1,284,74.85
false,0.70/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.2178,0,4.82,1,1,284,74.85
false,0.70/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.1622,0,3.231,1,2,284,74.85
false,0.70/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.0785,0,2.825,1,2,284,74.85
false,0.70/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.0673,0,2.825,1,2,284,74.85
false,0.70/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.0648,0,3.034,1,2,284,74.85
false,0.70/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.0858,0,4.82,1,2,284,74.85
false,0.60/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.0521,0,3.231,0,0,289,74.85
false,0.60/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.0261,0,2.825,0,0,289,74.85
false,0.60/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.2803,0,2.825,0,0,289,74.85
false,0.60/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.3333,0,3.034,0,0,289,74.85
false,0.60/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.2992,0,4.82,0,0,289,74.85
false,0.60/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.2177,0,3.231,1,0,289,74.85
false,0.60/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.2043,0,2.825,1,0,289,74.85
false,0.60/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.2374,0,2.825,1,0,289,74.85
false,0.60/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.1111,0,3.034,1,0,289,74.85
false,0.60/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.2201,0,4.82,1,0,289,74.85
false,0.60/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.1422,0,3.231,1,1,289,74.85
false,0.60/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.1197,0,2.825,1,1,289,74.85
false,0.60/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.1116,0,2.825,1,1,289,74.85
false,0.60/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.1094,0,3.034,1,1,289,74.85
false,0.60/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.1822,0,4.82,1,1,289,74.85
false,0.60/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.2857,0,3.231,1,2,289,74.85
false,0.60/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.407,0,2.825,1,2,289,74.85
false,0.60/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.2088,0,2.825,1,2,289,74.85
false,0.60/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.3293,0,3.034,1,2,289,74.85
false,0.60/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.3462,0,4.82,1,2,289,74.85
false,0.50/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.0521,0,3.231,0,0,290,74.85
false,0.50/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.0261,0,2.825,0,0,290,74.85
false,0.50/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.2803,0,2.825,0,0,290,74.85
false,0.50/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.3333,0,3.034,0,0,290,74.85
false,0.50/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.2992,0,4.82,0,0,290,74.85
false,0.50/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.1125,0,3.231,1,0,290,74.85
false,0.50/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.1522,0,2.825,1,0,290,74.85
false,0.50/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.1365,0,2.825,1,0,290,74.85
false,0.50/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.0435,0,3.034,1,0,290,74.85
false,0.50/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.1099,0,4.82,1,0,290,74.85
false,0.50/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.3665,0,3.231,1,1,290,74.85
false,0.50/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.2963,0,2.825,1,1,290,74.85
false,0.50/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.1116,0,2.825,1,1,290,74.85
false,0.50/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.1974,0,3.034,1,1,290,74.85
false,0.50/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.2528,0,4.82,1,1,290,74.85
false,0.50/0.88,g2_1030.tif,5147,74,0.2724,27.24,0.1371,0,3.231,1,2,290,74.85
false,0.50/0.88,g2_1030.tif,5148,58,0.2135,21.35,0.15,0,2.825,1,2,290,74.85
false,0.50/0.88,g2_1030.tif,5149,52,0.1914,19.14,0.173,0,2.825,1,2,290,74.85
false,0.50/0.88,g2_1030.tif,5150,51,0.1877,18.77,0.1777,0,3.034,1,2,290,74.85
false,0.50/0.88,g2_1030.tif,5151,92,0.3387,33.87,0.1302,0,4.82,1,2,290,74.85
true,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0028,0,5.928,0,0,142,74.14
true,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0028,0,5.581,0,0,142,74.14
true,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0026,0,5.461,0,0,142,74.14
true,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.5031,1,5.928,0,0,142,74.14
true,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.0024,0,5.581,0,0,142,74.14
true,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1221,0,5.928,1,0,142,74.14
true,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1045,0,5.581,1,0,142,74.14
true,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1015,0,5.461,1,0,142,74.14
true,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1337,0,5.928,1,0,142,74.14
true,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.125,0,5.581,1,0,142,74.14
true,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1972,0,5.928,1,1,142,74.14
true,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.15,0,5.581,1,1,142,74.14
true,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0908,0,5.461,1,1,142,74.14
true,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2048,0,5.928,1,1,142,74.14
true,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3108,0,5.581,1,1,142,74.14
true,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1281,0,5.928,1,2,142,74.14
true,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1406,0,5.581,1,2,142,74.14
true,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1558,0,5.461,1,2,142,74.14
true,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1145,0,5.928,1,2,142,74.14
true,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1797,0,5.581,1,2,142,74.14
true,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0033,0,5.928,0,0,201,74.14
true,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0033,0,5.581,0,0,201,74.14
true,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.003,0,5.461,0,0,201,74.14
true,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.5031,1,5.928,0,0,201,74.14
true,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.0028,0,5.581,0,0,201,74.14
true,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1191,0,5.928,1,0,201,74.14
true,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.2851,0,5.581,1,0,201,74.14
true,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.16,0,5.461,1,0,201,74.14
true,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1978,0,5.928,1,0,201,74.14
true,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2044,0,5.581,1,0,201,74.14
true,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1249,0,5.928,1,1,201,74.14
true,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.109,0,5.581,1,1,201,74.14
true,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1813,0,5.461,1,1,201,74.14
true,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1278,0,5.928,1,1,201,74.14
true,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.0706,0,5.581,1,1,201,74.14
true,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.317,0,5.928,1,2,201,74.14
true,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.251,0,5.581,1,2,201,74.14
true,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.4043,0,5.461,1,2,201,74.14
true,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2953,0,5.928,1,2,201,74.14
true,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1718,0,5.581,1,2,201,74.14
true,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0035,0,5.928,0,0,230,74.14
true,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0035,0,5.581,0,0,230,74.14
true,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0032,0,5.461,0,0,230,74.14
true,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.5031,1,5.928,0,0,230,74.14
true,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.0029,0,5.581,0,0,230,74.14
true,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0862,0,5.928,1,0,230,74.14
true,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.212,0,5.581,1,0,230,74.14
true,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2047,0,5.461,1,0,230,74.14
true,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.216,0,5.928,1,0,230,74.14
true,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2132,0,5.581,1,0,230,74.14
true,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2972,0,5.928,1,1,230,74.14
true,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.29,0,5.581,1,1,230,74.14
true,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2432,0,5.461,1,1,230,74.14
true,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.263,0,5.928,1,1,230,74.14
true,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3193,0,5.581,1,1,230,74.14
true,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1498,0,5.928,1,2,230,74.14
true,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.2335,0,5.581,1,2,230,74.14
true,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1975,0,5.461,1,2,230,74.14
true,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.3551,0,5.928,1,2,230,74.14
true,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2944,0,5.581,1,2,230,74.14
true,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0031,0,5.928,0,0,239,74.14
true,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0036,0,5.581,0,0,239,74.14
true,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0033,0,5.461,0,0,239,74.14
true,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.5031,1,5.928,0,0,239,74.14
true,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.003,0,5.581,0,0,239,74.14
true,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2796,0,5.928,1,0,239,74.14
true,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1533,0,5.581,1,0,239,74.14
true,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2394,0,5.461,1,0,239,74.14
true,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2207,0,5.928,1,0,239,74.14
true,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.0709,0,5.581,1,0,239,74.14
true,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2383,0,5.928,1,1,239,74.14
true,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.2254,0,5.581,1,1,239,74.14
true,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1105,0,5.461,1,1,239,74.14
true,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2369,0,5.928,1,1,239,74.14
true,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1814,0,5.581,1,1,239,74.14
true,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2102,0,5.928,1,2,239,74.14
true,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.2178,0,5.581,1,2,239,74.14
true,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2686,0,5.461,1,2,239,74.14
true,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2204,0,5.928,1,2,239,74.14
true,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1941,0,5.581,1,2,239,74.14
true,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0031,0,5.928,0,0,240,74.14
true,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0036,0,5.581,0,0,240,74.14
true,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0033,0,5.461,0,0,240,74.14
true,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.5031,1,5.928,0,0,240,74.14
true,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.003,0,5.581,0,0,240,74.14
true,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2211,0,5.928,1,0,240,74.14
true,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1949,0,5.581,1,0,240,74.14
true,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.3866,0,5.461,1,0,240,74.14
true,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.37,0,5.928,1,0,240,74.14
true,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.241,0,5.581,1,0,240,74.14
true,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2097,0,5.928,1,1,240,74.14
true,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1311,0,5.581,1,1,240,74.14
true,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.3602,0,5.461,1,1,240,74.14
true,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4094,0,5.928,1,1,240,74.14
true,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2378,0,5.581,1,1,240,74.14
true,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.3333,0,5.928,1,2,240,74.14
true,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.401,0,5.581,1,2,240,74.14
true,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.3194,0,5.461,1,2,240,74.14
true,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.296,0,5.928,1,2,240,74.14
true,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.5644,1,5.581,1,2,240,74.14
false,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0138,0,5.928,0,0,261,76.05
false,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0,0,5.581,0,0,261,76.05
false,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.04,0,5.461,0,0,261,76.05
false,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4207,0,5.928,0,0,261,76.05
false,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.0833,0,5.581,0,0,261,76.05
false,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2764,0,5.928,1,0,261,76.05
false,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.2398,0,5.581,1,0,261,76.05
false,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1641,0,5.461,1,0,261,76.05
false,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1766,0,5.928,1,0,261,76.05
false,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1928,0,5.581,1,0,261,76.05
false,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2648,0,5.928,1,1,261,76.05
false,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1957,0,5.581,1,1,261,76.05
false,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1645,0,5.461,1,1,261,76.05
false,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.3075,0,5.928,1,1,261,76.05
false,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2438,0,5.581,1,1,261,76.05
false,0.88/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2004,0,5.928,1,2,261,76.05
false,0.88/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0943,0,5.581,1,2,261,76.05
false,0.88/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2404,0,5.461,1,2,261,76.05
false,0.88/0.88,g2_1043.tif,5215,138,0.508,50.8,0.266,0,5.928,1,2,261,76.05
false,0.88/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2155,0,5.581,1,2,261,76.05
false,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0051,0,5.928,0,0,359,76.05
false,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0039,0,5.581,0,0,359,76.05
false,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0045,0,5.461,0,0,359,76.05
false,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4207,0,5.928,0,0,359,76.05
false,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3013,0,5.581,0,0,359,76.05
false,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1965,0,5.928,1,0,359,76.05
false,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.2258,0,5.581,1,0,359,76.05
false,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2823,0,5.461,1,0,359,76.05
false,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.3953,0,5.928,1,0,359,76.05
false,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2327,0,5.581,1,0,359,76.05
false,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.3174,0,5.928,1,1,359,76.05
false,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.3382,0,5.581,1,1,359,76.05
false,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2529,0,5.461,1,1,359,76.05
false,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2442,0,5.928,1,1,359,76.05
false,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3684,0,5.581,1,1,359,76.05
false,0.80/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1156,0,5.928,1,2,359,76.05
false,0.80/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.126,0,5.581,1,2,359,76.05
false,0.80/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2782,0,5.461,1,2,359,76.05
false,0.80/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2673,0,5.928,1,2,359,76.05
false,0.80/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.4191,0,5.581,1,2,359,76.05
false,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0056,0,5.928,0,0,390,76.05
false,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0043,0,5.581,0,0,390,76.05
false,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0049,0,5.461,0,0,390,76.05
false,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4207,0,5.928,0,0,390,76.05
false,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3013,0,5.581,0,0,390,76.05
false,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1762,0,5.928,1,0,390,76.05
false,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.3225,0,5.581,1,0,390,76.05
false,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.1299,0,5.461,1,0,390,76.05
false,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1703,0,5.928,1,0,390,76.05
false,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1399,0,5.581,1,0,390,76.05
false,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.1404,0,5.928,1,1,390,76.05
false,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.3353,0,5.581,1,1,390,76.05
false,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2583,0,5.461,1,1,390,76.05
false,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.2166,0,5.928,1,1,390,76.05
false,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.4597,0,5.581,1,1,390,76.05
false,0.70/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.4195,0,5.928,1,2,390,76.05
false,0.70/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.1713,0,5.581,1,2,390,76.05
false,0.70/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.25,0,5.461,1,2,390,76.05
false,0.70/0.88,g2_1043.tif,5215,138,0.508,50.8,0.5455,1,5.928,1,2,390,76.05
false,0.70/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1869,0,5.581,1,2,390,76.05
false,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0057,0,5.928,0,0,394,76.05
false,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0043,0,5.581,0,0,394,76.05
false,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0049,0,5.461,0,0,394,76.05
false,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4207,0,5.928,0,0,394,76.05
false,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3013,0,5.581,0,0,394,76.05
false,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.3032,0,5.928,1,0,394,76.05
false,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.5117,1,5.581,1,0,394,76.05
false,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2068,0,5.461,1,0,394,76.05
false,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1577,0,5.928,1,0,394,76.05
false,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.2806,0,5.581,1,0,394,76.05
false,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.3798,0,5.928,1,1,394,76.05
false,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.4732,0,5.581,1,1,394,76.05
false,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2606,0,5.461,1,1,394,76.05
false,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.1705,0,5.928,1,1,394,76.05
false,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.392,0,5.581,1,1,394,76.05
false,0.60/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2076,0,5.928,1,2,394,76.05
false,0.60/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.4367,0,5.581,1,2,394,76.05
false,0.60/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.2339,0,5.461,1,2,394,76.05
false,0.60/0.88,g2_1043.tif,5215,138,0.508,50.8,0.3673,0,5.928,1,2,394,76.05
false,0.60/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3607,0,5.581,1,2,394,76.05
false,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.0057,0,5.928,0,0,397,76.05
false,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.0043,0,5.581,0,0,397,76.05
false,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.0045,0,5.461,0,0,397,76.05
false,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4207,0,5.928,0,0,397,76.05
false,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3013,0,5.581,0,0,397,76.05
false,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.3297,0,5.928,1,0,397,76.05
false,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.197,0,5.581,1,0,397,76.05
false,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.364,0,5.461,1,0,397,76.05
false,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.4444,0,5.928,1,0,397,76.05
false,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.3576,0,5.581,1,0,397,76.05
false,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.2356,0,5.928,1,1,397,76.05
false,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.276,0,5.581,1,1,397,76.05
false,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.5224,1,5.461,1,1,397,76.05
false,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.33,0,5.928,1,1,397,76.05
false,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.5625,1,5.581,1,1,397,76.05
false,0.50/0.88,g2_1043.tif,5212,126,0.4638,46.38,0.5,1,5.928,1,2,397,76.05
false,0.50/0.88,g2_1043.tif,5213,120,0.4418,44.18,0.3758,0,5.581,1,2,397,76.05
false,0.50/0.88,g2_1043.tif,5214,119,0.4381,43.81,0.4565,0,5.461,1,2,397,76.05
false,0.50/0.88,g2_1043.tif,5215,138,0.508,50.8,0.3333,0,5.928,1,2,397,76.05
false,0.50/0.88,g2_1043.tif,5216,129,0.4749,47.49,0.1968,0,5.581,1,2,397,76.05
true,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.2712,0,7.163,0,0,138,75.44
