country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found
india,g0_0030.tif,150,96,0.3529,35.29,0.125,0
india,g0_0030.tif,151,192,0.7058,70.58,0.3177,0
india,g0_0030.tif,152,24,0.08822,8.82,0.0,0
india,g0_0030.tif,153,32,0.11763,11.76,0.0,0
india,g0_0030.tif,154,67,0.24629,24.63,0.0,0
india,g0_0073.tif,365,44,0.16175,16.17,0.4,0
india,g0_0073.tif,366,37,0.13601,13.6,0.1053,0
india,g0_0073.tif,367,81,0.29776,29.78,0.1034,0
india,g0_0073.tif,368,56,0.20586,20.59,0.2556,0
india,g0_0073.tif,369,64,0.23527,23.53,0.3359,0
india,g0_0091.tif,455,67,0.24629,24.63,0.0,0
india,g0_0091.tif,456,78,0.28673,28.67,0.0,0
india,g0_0091.tif,457,48,0.17645,17.64,0.0,0
india,g0_0091.tif,458,92,0.3382,33.82,0.0,0
india,g0_0091.tif,459,43,0.15807,15.81,0.0,0
india,g0_0140.tif,701,160,0.58817,58.82,0.025,0
india,g0_0140.tif,702,414,1.52188,152.19,0.029,0
india,g0_0140.tif,703,331,1.21677,121.68,0.1934,0
india,g0_0140.tif,704,373,1.37116,137.12,0.4772,0
india,g0_0140.tif,705,121,0.4448,44.48,0.5041,1
india,g0_0159.tif,796,55,0.20218,20.22,0.1273,0
india,g0_0159.tif,797,30,0.11028,11.03,0.0,0
india,g0_0159.tif,798,57,0.20953,20.95,0.0,0
india,g0_0159.tif,799,180,0.66169,66.17,0.0,0
india,g0_0159.tif,800,177,0.65066,65.07,0.2486,0
india,g0_0194.tif,971,105,0.38598,38.6,0.6636,1
india,g0_0194.tif,972,129,0.47421,47.42,0.3721,0
india,g0_0194.tif,973,234,0.86019,86.02,0.4473,0
india,g0_0194.tif,974,83,0.30511,30.51,0.199,0
india,g0_0194.tif,975,90,0.33084,33.08,0.0889,0
india,g0_0206.tif,1031,55,0.20218,20.22,0.0,0
india,g0_0206.tif,1032,80,0.29408,29.41,0.0,0
india,g0_0206.tif,1033,94,0.34555,34.55,0.0,0
india,g0_0206.tif,1034,324,1.19104,119.1,0.0,0
india,g0_0206.tif,1035,158,0.58081,58.08,0.0,0
india,g0_0258.tif,1291,21,0.0772,7.72,0.0,0
india,g0_0258.tif,1292,71,0.261,26.1,0.0,0
india,g0_0258.tif,1293,38,0.13969,13.97,0.0,0
india,g0_0258.tif,1294,126,0.46318,46.32,0.0,0
india,g0_0258.tif,1295,220,0.80873,80.87,0.0,0
india,g0_0259.tif,1296,471,1.73141,173.14,0.3045,0
india,g0_0259.tif,1297,279,1.02561,102.56,0.1957,0
india,g0_0259.tif,1298,1984,7.29325,729.33,0.0373,0
india,g0_0259.tif,1299,1856,6.82272,682.27,0.0485,0
india,g0_0259.tif,1300,795,2.92245,292.24,0.7297,1
india,g0_0426.tif,2131,15,0.05514,5.51,0.0625,0
india,g0_0426.tif,2132,16,0.05882,5.88,0.0,0
india,g0_0426.tif,2133,10,0.03676,3.68,0.0,0
india,g0_0426.tif,2134,18,0.06617,6.62,0.0556,0
india,g0_0426.tif,2135,55,0.20218,20.22,0.0364,0
india,g0_0449.tif,2246,30,0.11028,11.03,0.0,0
india,g0_0449.tif,2247,62,0.22791,22.79,0.0,0
india,g0_0449.tif,2248,45,0.16542,16.54,0.0,0
india,g0_0449.tif,2249,35,0.12866,12.87,0.0,0
india,g0_0449.tif,2250,96,0.3529,35.29,0.0833,0
india,g0_0476.tif,2381,189,0.69477,69.48,0.0159,0
india,g0_0476.tif,2382,92,0.3382,33.82,0.0,0
india,g0_0476.tif,2383,106,0.38966,38.97,0.0,0
india,g0_0476.tif,2384,96,0.3529,35.29,0.0,0
india,g0_0476.tif,2385,91,0.33452,33.45,0.0,0
india,g0_0516.tif,2581,92,0.3382,33.82,0.0,0
india,g0_0516.tif,2582,67,0.24629,24.63,0.0,0
india,g0_0516.tif,2583,28,0.10293,10.29,0.0,0
india,g0_0516.tif,2584,29,0.10661,10.66,0.0,0
india,g0_0516.tif,2585,48,0.17645,17.64,0.0,0
india,g0_0566.tif,2831,46,0.1691,16.91,0.0,0
india,g0_0566.tif,2832,27,0.09925,9.93,0.0,0
india,g0_0566.tif,2833,31,0.11396,11.4,0.0,0
india,g0_0566.tif,2834,34,0.12499,12.5,0.0,0
india,g0_0566.tif,2835,33,0.12131,12.13,0.0,0
india,g0_0586.tif,2931,52,0.19115,19.12,0.0,0
india,g0_0586.tif,2932,152,0.55876,55.88,0.1842,0
india,g0_0586.tif,2933,258,0.94842,94.84,0.1783,0
india,g0_0586.tif,2934,61,0.22424,22.42,0.0164,0
india,g0_0586.tif,2935,156,0.57346,57.35,0.2372,0
india,g0_0590.tif,2951,221,0.8124,81.24,0.0362,0
india,g0_0590.tif,2952,319,1.17266,117.27,0.0,0
india,g0_0590.tif,2953,627,2.30487,230.49,0.0319,0
india,g0_0590.tif,2954,288,1.0587,105.87,0.0382,0
india,g0_0590.tif,2955,345,1.26823,126.82,0.0203,0
india,g0_0628.tif,3142,295,1.08443,108.44,0.0,0
india,g0_0628.tif,3143,179,0.65801,65.8,0.0,0
india,g0_0628.tif,3144,93,0.34187,34.19,0.0,0
india,g0_0628.tif,3145,147,0.54038,54.04,0.0,0
india,g0_0628.tif,3146,117,0.4301,43.01,0.0,0
india,g0_0629.tif,3147,25,0.0919,9.19,0.0,0
india,g0_0629.tif,3148,49,0.18013,18.01,0.0,0
india,g0_0629.tif,3149,32,0.11763,11.76,0.0,0
india,g0_0629.tif,3150,33,0.12131,12.13,0.0,0
india,g0_0629.tif,3151,64,0.23527,23.53,0.0,0
india,g0_0633.tif,3167,65,0.23894,23.89,0.0,0
india,g0_0633.tif,3168,165,0.60655,60.65,0.0,0
india,g0_0633.tif,3169,540,1.98506,198.51,0.0,0
india,g0_0633.tif,3170,145,0.53303,53.3,0.0069,0
india,g0_0633.tif,3171,90,0.33084,33.08,0.0222,0
india,g0_0650.tif,3252,35,0.12866,12.87,0.0,0
india,g0_0650.tif,3253,28,0.10293,10.29,0.0,0
india,g0_0650.tif,3254,46,0.1691,16.91,0.0,0
india,g0_0650.tif,3255,44,0.16175,16.17,0.0,0
india,g0_0650.tif,3256,50,0.1838,18.38,0.0,0
india,g0_0696.tif,3482,37,0.13601,13.6,0.0,0
india,g0_0696.tif,3483,48,0.17645,17.64,0.0,0
india,g0_0696.tif,3484,10,0.03676,3.68,0.0,0
india,g0_0696.tif,3485,45,0.16542,16.54,0.0,0
india,g0_0696.tif,3486,23,0.08455,8.45,0.0,0
india,g0_0705.tif,3527,28,0.10293,10.29,0.0,0
india,g0_0705.tif,3528,18,0.06617,6.62,0.0,0
india,g0_0705.tif,3529,31,0.11396,11.4,0.0,0
india,g0_0705.tif,3530,31,0.11396,11.4,0.0,0
india,g0_0705.tif,3531,21,0.0772,7.72,0.0,0
india,g0_0710.tif,3552,49,0.18013,18.01,0.0,0
india,g0_0710.tif,3553,36,0.13234,13.23,0.0,0
india,g0_0710.tif,3554,29,0.10661,10.66,0.0,0
india,g0_0710.tif,3555,45,0.16542,16.54,0.0,0
india,g0_0710.tif,3556,41,0.15072,15.07,0.0,0
india,g0_0724.tif,3622,72,0.26467,26.47,0.1707,0
india,g0_0724.tif,3623,82,0.30143,30.14,0.2957,0
india,g0_0724.tif,3624,69,0.25365,25.36,0.1205,0
india,g0_0724.tif,3625,82,0.30143,30.14,0.2845,0
india,g0_0724.tif,3626,108,0.39701,39.7,0.0093,0
india,g0_0737.tif,3687,297,1.09178,109.18,0.2963,0
india,g0_0737.tif,3688,215,0.79035,79.03,0.3864,0
india,g0_0737.tif,3689,181,0.66536,66.54,0.2597,0
india,g0_0737.tif,3690,278,1.02194,102.19,0.3178,0
india,g0_0737.tif,3691,274,1.00723,100.72,0.1697,0
india,g0_0773.tif,3867,374,1.37484,137.48,0.2219,0
india,g0_0773.tif,3868,433,1.59172,159.17,0.0554,0
india,g0_0773.tif,3869,193,0.70947,70.95,0.5048,1
india,g0_0773.tif,3870,162,0.59552,59.55,0.1173,0
india,g0_0773.tif,3871,285,1.04767,104.77,0.566,1
india,g0_0792.tif,3957,66,0.24262,24.26,0.0,0
india,g0_0792.tif,3958,39,0.14337,14.34,0.0,0
india,g0_0792.tif,3959,39,0.14337,14.34,0.0,0
india,g0_0792.tif,3960,50,0.1838,18.38,0.0,0
india,g0_0792.tif,3961,46,0.1691,16.91,0.0217,0
india,g0_0803.tif,4012,34,0.12499,12.5,0.26,0
india,g0_0803.tif,4013,46,0.1691,16.91,0.2115,0
india,g0_0803.tif,4014,40,0.14704,14.7,0.2609,0
india,g0_0803.tif,4015,46,0.1691,16.91,0.2712,0
india,g0_0803.tif,4016,46,0.1691,16.91,0.1053,0
india,g0_0807.tif,4032,37,0.13601,13.6,0.0,0
india,g0_0807.tif,4033,18,0.06617,6.62,0.0,0
india,g0_0807.tif,4034,28,0.10293,10.29,0.0,0
india,g0_0807.tif,4035,18,0.06617,6.62,0.0,0
india,g0_0807.tif,4036,21,0.0772,7.72,0.0,0
india,g0_0808.tif,4037,356,1.30867,130.87,0.0056,0
india,g0_0808.tif,4038,233,0.85652,85.65,0.03,0
india,g0_0808.tif,4039,240,0.88225,88.22,0.0375,0
india,g0_0808.tif,4040,195,0.71683,71.68,0.041,0
india,g0_0808.tif,4041,128,0.47053,47.05,0.3594,0
india,g0_0879.tif,4392,183,0.67271,67.27,0.0,0
india,g0_0879.tif,4393,382,1.40425,140.42,0.4529,0
india,g0_0879.tif,4394,339,1.24618,124.62,0.0236,0
india,g0_0879.tif,4395,170,0.62493,62.49,0.0,0
india,g0_0879.tif,4396,380,1.39689,139.69,0.2353,0
india,g0_0943.tif,4712,147,0.54038,54.04,0.3265,0
india,g0_0943.tif,4713,69,0.25365,25.36,0.2609,0
india,g0_0943.tif,4714,144,0.52935,52.93,0.3264,0
india,g0_0943.tif,4715,239,0.87857,87.86,0.0544,0
india,g0_0943.tif,4716,147,0.54038,54.04,0.2396,0
india,g0_0957.tif,4782,160,0.58817,58.82,0.0312,0
india,g0_0957.tif,4783,128,0.47053,47.05,0.0444,0
india,g0_0957.tif,4784,183,0.67271,67.27,0.0874,0
india,g0_0957.tif,4785,202,0.74256,74.26,0.0891,0
india,g0_0957.tif,4786,141,0.51832,51.83,0.0,0
india,g0_0979.tif,4892,210,0.77197,77.2,0.0286,0
india,g0_0979.tif,4893,179,0.65801,65.8,0.113,0
india,g0_0979.tif,4894,316,1.16163,116.16,0.2177,0
india,g0_0979.tif,4895,216,0.79402,79.4,0.162,0
india,g0_0979.tif,4896,174,0.63963,63.96,0.2985,0
india,g0_1005.tif,5022,208,0.76462,76.46,0.274,0
india,g0_1005.tif,5023,238,0.8749,87.49,0.1891,0
india,g0_1005.tif,5024,313,1.1506,115.06,0.0447,0
india,g0_1005.tif,5025,315,1.15795,115.8,0.0667,0
india,g0_1005.tif,5026,327,1.20206,120.21,0.0703,0
india,g0_1180.tif,5897,317,1.1653,116.53,0.0,0
india,g0_1180.tif,5898,264,0.97047,97.05,0.1288,0
india,g0_1180.tif,5899,177,0.65066,65.07,0.0,0
india,g0_1180.tif,5900,862,3.16874,316.87,0.0012,0
india,g0_1180.tif,5901,848,3.11728,311.73,0.1274,0
india,g0_1210.tif,6047,88,0.32349,32.35,0.0114,0
india,g0_1210.tif,6048,39,0.14337,14.34,0.0,0
india,g0_1210.tif,6049,48,0.17645,17.64,0.0,0
india,g0_1210.tif,6050,123,0.45215,45.22,0.0,0
india,g0_1210.tif,6051,57,0.20953,20.95,0.0175,0
india,g0_1234.tif,6167,167,0.6139,61.39,0.0,0
india,g0_1234.tif,6168,147,0.54038,54.04,0.0,0
india,g0_1234.tif,6169,105,0.38598,38.6,0.0,0
india,g0_1234.tif,6170,101,0.37128,37.13,0.0,0
india,g0_1234.tif,6171,229,0.84181,84.18,0.0262,0
india,g0_1243.tif,6212,262,0.96312,96.31,0.0,0
india,g0_1243.tif,6213,315,1.15795,115.8,0.1111,0
india,g0_1243.tif,6214,217,0.7977,79.77,0.0,0
india,g0_1243.tif,6215,78,0.28673,28.67,0.0128,0
india,g0_1243.tif,6216,56,0.20586,20.59,0.0,0
india,g0_1245.tif,6222,18,0.06617,6.62,0.0,0
india,g0_1245.tif,6223,21,0.0772,7.72,0.0,0
india,g0_1245.tif,6224,22,0.08087,8.09,0.0,0
india,g0_1245.tif,6225,16,0.05882,5.88,0.0,0
india,g0_1245.tif,6226,24,0.08822,8.82,0.0,0
india,g0_1263.tif,6312,98,0.36025,36.03,0.1172,0
india,g0_1263.tif,6313,121,0.4448,44.48,0.4809,0
india,g0_1263.tif,6314,145,0.53303,53.3,0.2193,0
india,g0_1263.tif,6315,214,0.78667,78.67,0.2383,0
india,g0_1263.tif,6316,205,0.75359,75.36,0.5837,1
india,g0_1316.tif,6577,43,0.15807,15.81,0.0,0
india,g0_1316.tif,6578,28,0.10293,10.29,0.0,0
india,g0_1316.tif,6579,32,0.11763,11.76,0.0,0
india,g0_1316.tif,6580,82,0.30143,30.14,0.0,0
india,g0_1316.tif,6581,38,0.13969,13.97,0.0,0
india,g0_1343.tif,6712,182,0.66904,66.9,0.2527,0
india,g0_1343.tif,6713,344,1.26456,126.46,0.311,0
india,g0_1343.tif,6714,340,1.24985,124.99,0.0529,0
india,g0_1343.tif,6715,482,1.77185,177.18,0.3485,0
india,g0_1343.tif,6716,616,2.26444,226.44,0.59,1
india,g0_1367.tif,6832,71,0.261,26.1,0.0,0
india,g0_1367.tif,6833,76,0.27938,27.94,0.0,0
india,g0_1367.tif,6834,157,0.57714,57.71,0.0,0
india,g0_1367.tif,6835,107,0.39334,39.33,0.0,0
india,g0_1367.tif,6836,82,0.30143,30.14,0.0976,0
india,g0_1399.tif,6993,331,1.21677,121.68,0.0091,0
india,g0_1399.tif,6994,219,0.80505,80.51,0.2831,0
india,g0_1399.tif,6995,214,0.78667,78.67,0.028,0
india,g0_1399.tif,6996,192,0.7058,70.58,0.0156,0
india,g0_1399.tif,6997,418,1.53658,153.66,0.0096,0
india,g0_1402.tif,7008,161,0.59184,59.18,0.0621,0
india,g0_1402.tif,7009,110,0.40436,40.44,0.3636,0
india,g0_1402.tif,7010,89,0.32717,32.72,0.1513,0
india,g0_1402.tif,7011,106,0.38966,38.97,0.0472,0
india,g0_1402.tif,7012,215,0.79035,79.03,0.6419,1
india,g0_1460.tif,7298,115,0.42274,42.27,0.4532,0
india,g0_1460.tif,7299,98,0.36025,36.03,0.1491,0
india,g0_1460.tif,7300,118,0.43377,43.38,0.4407,0
india,g0_1460.tif,7301,101,0.37128,37.13,0.0495,0
india,g0_1460.tif,7302,202,0.74256,74.26,0.3407,0
india,g0_1489.tif,7443,147,0.54038,54.04,0.1954,0
india,g0_1489.tif,7444,194,0.71315,71.32,0.2708,0
india,g0_1489.tif,7445,257,0.94474,94.47,0.5253,1
india,g0_1489.tif,7446,255,0.93739,93.74,0.6,1
india,g0_1489.tif,7447,184,0.67639,67.64,0.6685,1
india,g0_1494.tif,7468,130,0.47788,47.79,0.0308,0
india,g0_1494.tif,7469,227,0.83446,83.45,0.0,0
india,g0_1494.tif,7470,91,0.33452,33.45,0.1978,0
india,g0_1494.tif,7471,257,0.94474,94.47,0.0,0
india,g0_1494.tif,7472,382,1.40425,140.42,0.0131,0
india,g0_1504.tif,7518,48,0.17645,17.64,0.0,0
india,g0_1504.tif,7519,76,0.27938,27.94,0.0,0
india,g0_1504.tif,7520,79,0.29041,29.04,0.0,0
india,g0_1504.tif,7521,36,0.13234,13.23,0.0,0
india,g0_1504.tif,7522,43,0.15807,15.81,0.0,0
india,g0_1507.tif,7533,23,0.08455,8.45,0.0738,0
india,g0_1507.tif,7534,27,0.09925,9.93,0.2054,0
india,g0_1507.tif,7535,41,0.15072,15.07,0.1825,0
india,g0_1507.tif,7536,23,0.08455,8.45,0.0565,0
india,g0_1507.tif,7537,38,0.13969,13.97,0.2373,0
india,g0_1539.tif,7693,158,0.58081,58.08,0.0,0
india,g0_1539.tif,7694,128,0.47053,47.05,0.0,0
india,g0_1539.tif,7695,352,1.29396,129.4,0.0,0
india,g0_1539.tif,7696,929,3.41504,341.5,0.0086,0
india,g0_1539.tif,7697,329,1.20942,120.94,0.0,0
india,g0_1550.tif,7748,108,0.39701,39.7,0.0,0
india,g0_1550.tif,7749,99,0.36393,36.39,0.0606,0
india,g0_1550.tif,7750,80,0.29408,29.41,0.15,0
india,g0_1550.tif,7751,128,0.47053,47.05,0.0,0
india,g0_1550.tif,7752,64,0.23527,23.53,0.5147,1
india,g0_1607.tif,8033,354,1.30132,130.13,0.3034,0
india,g0_1607.tif,8034,300,1.10281,110.28,0.4667,0
india,g0_1607.tif,8035,562,2.06593,206.59,0.5552,1
india,g0_1607.tif,8036,245,0.90063,90.06,0.6163,1
india,g0_1607.tif,8037,361,1.32705,132.7,0.5912,1
india,g0_1635.tif,8173,160,0.58817,58.82,0.0062,0
india,g0_1635.tif,8174,110,0.40436,40.44,0.0,0
india,g0_1635.tif,8175,114,0.41907,41.91,0.0087,0
india,g0_1635.tif,8176,108,0.39701,39.7,0.0,0
india,g0_1635.tif,8177,162,0.59552,59.55,0.0247,0
india,g0_1651.tif,8253,343,1.26088,126.09,0.3526,0
india,g0_1651.tif,8254,317,1.1653,116.53,0.082,0
india,g0_1651.tif,8255,352,1.29396,129.4,0.2898,0
india,g0_1651.tif,8256,344,1.26456,126.46,0.2645,0
india,g0_1651.tif,8257,343,1.26088,126.09,0.3499,0
india,g0_1687.tif,8433,96,0.3529,35.29,0.0,0
india,g0_1687.tif,8434,60,0.22056,22.06,0.0,0
india,g0_1687.tif,8435,52,0.19115,19.12,0.0192,0
india,g0_1687.tif,8436,102,0.37496,37.5,0.098,0
india,g0_1687.tif,8437,59,0.21689,21.69,0.0,0
india,g0_1721.tif,8603,100,0.3676,36.76,0.0,0
india,g0_1721.tif,8604,100,0.3676,36.76,0.0,0
india,g0_1721.tif,8605,83,0.30511,30.51,0.0,0
india,g0_1721.tif,8606,135,0.49626,49.63,0.0,0
india,g0_1721.tif,8607,231,0.84916,84.92,0.0,0
india,g0_1762.tif,8808,119,0.43745,43.74,0.0084,0
india,g0_1762.tif,8809,94,0.34555,34.55,0.0,0
india,g0_1762.tif,8810,77,0.28305,28.31,0.0,0
india,g0_1762.tif,8811,101,0.37128,37.13,0.0,0
india,g0_1762.tif,8812,91,0.33452,33.45,0.0,0
india,g0_1776.tif,8878,78,0.28673,28.67,0.0,0
india,g0_1776.tif,8879,69,0.25365,25.36,0.0,0
india,g0_1776.tif,8880,61,0.22424,22.42,0.0,0
india,g0_1776.tif,8881,115,0.42274,42.27,0.0,0
india,g0_1776.tif,8882,51,0.18748,18.75,0.0,0
india,g0_1794.tif,8968,50,0.1838,18.38,0.0,0
india,g0_1794.tif,8969,41,0.15072,15.07,0.0,0
india,g0_1794.tif,8970,71,0.261,26.1,0.0106,0
india,g0_1794.tif,8971,39,0.14337,14.34,0.0,0
india,g0_1794.tif,8972,43,0.15807,15.81,0.0,0
india,g0_1806.tif,9028,254,0.93371,93.37,0.0787,0
india,g0_1806.tif,9029,209,0.76829,76.83,0.1531,0
india,g0_1806.tif,9030,208,0.76462,76.46,0.1587,0
india,g0_1806.tif,9031,133,0.48891,48.89,0.2632,0
india,g0_1806.tif,9032,120,0.44112,44.11,0.425,0
india,g0_1820.tif,9098,19,0.06984,6.98,0.0,0
india,g0_1820.tif,9099,38,0.13969,13.97,0.0,0
india,g0_1820.tif,9100,28,0.10293,10.29,0.0,0
india,g0_1820.tif,9101,38,0.13969,13.97,0.0,0
india,g0_1820.tif,9102,44,0.16175,16.17,0.0,0
india,g0_1822.tif,9108,111,0.40804,40.8,0.0,0
india,g0_1822.tif,9109,88,0.32349,32.35,0.0,0
india,g0_1822.tif,9110,83,0.30511,30.51,0.0,0
india,g0_1822.tif,9111,97,0.35658,35.66,0.0,0
india,g0_1822.tif,9112,101,0.37128,37.13,0.0,0
india,g0_1839.tif,9193,47,0.17277,17.28,0.0,0
india,g0_1839.tif,9194,183,0.67271,67.27,0.071,0
india,g0_1839.tif,9195,81,0.29776,29.78,0.358,0
india,g0_1839.tif,9196,251,0.92268,92.27,0.0319,0
india,g0_1839.tif,9197,267,0.9815,98.15,0.0487,0
india,g0_1845.tif,9223,87,0.31982,31.98,0.0,0
india,g0_1845.tif,9224,70,0.25732,25.73,0.0,0
india,g0_1845.tif,9225,123,0.45215,45.22,0.0,0
india,g0_1845.tif,9226,74,0.27203,27.2,0.0,0
india,g0_1845.tif,9227,117,0.4301,43.01,0.0598,0
india,g0_1850.tif,9248,64,0.23527,23.53,0.0,0
india,g0_1850.tif,9249,35,0.12866,12.87,0.0,0
india,g0_1850.tif,9250,120,0.44112,44.11,0.0,0
india,g0_1850.tif,9251,54,0.19851,19.85,0.0,0
india,g0_1850.tif,9252,76,0.27938,27.94,0.0,0
india,g0_1869.tif,9343,119,0.43745,43.74,0.1513,0
india,g0_1869.tif,9344,243,0.89328,89.33,0.1564,0
india,g0_1869.tif,9345,67,0.24629,24.63,0.152,0
india,g0_1869.tif,9346,237,0.87122,87.12,0.1273,0
india,g0_1869.tif,9347,176,0.64698,64.7,0.1932,0
india,g0_1901.tif,9503,88,0.32349,32.35,0.0,0
india,g0_1901.tif,9504,77,0.28305,28.31,0.0,0
india,g0_1901.tif,9505,273,1.00356,100.36,0.0073,0
india,g0_1901.tif,9506,195,0.71683,71.68,0.0308,0
india,g0_1901.tif,9507,204,0.74991,74.99,0.0,0
india,g0_1922.tif,9608,60,0.22056,22.06,0.25,0
india,g0_1922.tif,9609,213,0.783,78.3,0.0329,0
india,g0_1922.tif,9610,104,0.38231,38.23,0.0,0
india,g0_1922.tif,9611,263,0.9668,96.68,0.019,0
india,g0_1922.tif,9612,80,0.29408,29.41,0.0,0
india,g0_1938.tif,9688,138,0.50729,50.73,0.0,0
india,g0_1938.tif,9689,100,0.3676,36.76,0.09,0
india,g0_1938.tif,9690,213,0.783,78.3,0.0657,0
india,g0_1938.tif,9691,87,0.31982,31.98,0.0115,0
india,g0_1938.tif,9692,163,0.59919,59.92,0.0,0
india,g0_1951.tif,9753,63,0.23159,23.16,0.0,0
india,g0_1951.tif,9754,60,0.22056,22.06,0.3103,0
india,g0_1951.tif,9755,81,0.29776,29.78,0.25,0
india,g0_1951.tif,9756,33,0.12131,12.13,0.0,0
india,g0_1951.tif,9757,43,0.15807,15.81,0.0698,0
india,g0_1985.tif,9923,273,1.00356,100.36,0.0366,0
india,g0_1985.tif,9924,414,1.52188,152.19,0.0048,0
india,g0_1985.tif,9925,45,0.16542,16.54,0.0,0
india,g0_1985.tif,9926,74,0.27203,27.2,0.0,0
india,g0_1985.tif,9927,128,0.47053,47.05,0.0,0
india,g1_0255.tif,1276,27,0.09925,9.93,0.0,0
india,g1_0255.tif,1277,13,0.04779,4.78,0.0,0
india,g1_0255.tif,1278,32,0.11763,11.76,0.0,0
india,g1_0255.tif,1279,29,0.10661,10.66,0.0,0
india,g1_0255.tif,1280,19,0.06984,6.98,0.0,0
india,g1_0263.tif,1317,34,0.12499,12.5,0.0,0
india,g1_0263.tif,1318,122,0.44848,44.85,0.0,0
india,g1_0263.tif,1319,21,0.0772,7.72,0.0,0
india,g1_0263.tif,1320,20,0.07352,7.35,0.0,0
india,g1_0264.tif,1321,55,0.20218,20.22,0.0,0
india,g1_0264.tif,1322,27,0.09925,9.93,0.0,0
india,g1_0264.tif,1323,38,0.13969,13.97,0.0,0
india,g1_0264.tif,1324,30,0.11028,11.03,0.0,0
india,g1_0264.tif,1325,46,0.1691,16.91,0.0,0
india,g1_0474.tif,2371,10,0.03676,3.68,0.0,0
india,g1_0474.tif,2372,38,0.13969,13.97,0.0,0
india,g1_0474.tif,2373,30,0.11028,11.03,0.0,0
india,g1_0474.tif,2374,17,0.06249,6.25,0.0,0
india,g1_0474.tif,2375,21,0.0772,7.72,0.0,0
india,g1_0482.tif,2411,51,0.18748,18.75,0.037,0
india,g1_0482.tif,2412,37,0.13601,13.6,0.0769,0
india,g1_0482.tif,2413,123,0.45215,45.22,0.0,0
india,g1_0482.tif,2414,120,0.44112,44.11,0.0,0
india,g1_0482.tif,2415,124,0.45583,45.58,0.0,0
india,g1_0530.tif,2651,85,0.31246,31.25,0.0,0
india,g1_0530.tif,2652,46,0.1691,16.91,0.0,0
india,g1_0530.tif,2653,23,0.08455,8.45,0.0,0
india,g1_0530.tif,2654,33,0.12131,12.13,0.0,0
india,g1_0530.tif,2655,65,0.23894,23.89,0.0,0
india,g1_0589.tif,2946,38,0.13969,13.97,0.0,0
india,g1_0589.tif,2947,43,0.15807,15.81,0.0,0
india,g1_0589.tif,2948,67,0.24629,24.63,0.0,0
india,g1_0589.tif,2949,71,0.261,26.1,0.0,0
india,g1_0589.tif,2950,44,0.16175,16.17,0.0,0
india,g1_0730.tif,3652,104,0.38231,38.23,0.0,0
india,g1_0730.tif,3653,82,0.30143,30.14,0.0,0
india,g1_0730.tif,3654,68,0.24997,25.0,0.0,0
india,g1_0730.tif,3655,64,0.23527,23.53,0.0,0
india,g1_0730.tif,3656,114,0.41907,41.91,0.0,0
india,g1_0775.tif,3877,58,0.21321,21.32,0.0,0
india,g1_0775.tif,3878,56,0.20586,20.59,0.0,0
india,g1_0775.tif,3879,61,0.22424,22.42,0.0,0
india,g1_0775.tif,3880,36,0.13234,13.23,0.0,0
india,g1_0775.tif,3881,61,0.22424,22.42,0.0,0
india,g1_0817.tif,4082,75,0.2757,27.57,0.0,0
india,g1_0817.tif,4083,62,0.22791,22.79,0.0,0
india,g1_0817.tif,4084,61,0.22424,22.42,0.0,0
india,g1_0817.tif,4085,87,0.31982,31.98,0.0,0
india,g1_0817.tif,4086,81,0.29776,29.78,0.0,0
india,g1_0890.tif,4447,72,0.26467,26.47,0.0,0
india,g1_0890.tif,4448,75,0.2757,27.57,0.0,0
india,g1_0890.tif,4449,75,0.2757,27.57,0.0,0
india,g1_0890.tif,4450,37,0.13601,13.6,0.0,0
india,g1_0890.tif,4451,37,0.13601,13.6,0.0,0
india,g1_1012.tif,5057,50,0.1838,18.38,0.0,0
india,g1_1012.tif,5058,40,0.14704,14.7,0.175,0
india,g1_1012.tif,5059,44,0.16175,16.17,0.0,0
india,g1_1012.tif,5060,44,0.16175,16.17,0.0,0
india,g1_1012.tif,5061,63,0.23159,23.16,0.0,0
india,g1_1072.tif,5357,32,0.11763,11.76,0.0,0
india,g1_1072.tif,5358,21,0.0772,7.72,0.0,0
india,g1_1072.tif,5359,19,0.06984,6.98,0.0,0
india,g1_1072.tif,5360,29,0.10661,10.66,0.0,0
india,g1_1072.tif,5361,30,0.11028,11.03,0.0,0
india,g1_1136.tif,5677,56,0.20586,20.59,0.0,0
india,g1_1136.tif,5678,103,0.37863,37.86,0.0,0
india,g1_1136.tif,5679,101,0.37128,37.13,0.0,0
india,g1_1136.tif,5680,72,0.26467,26.47,0.0,0
india,g1_1136.tif,5681,66,0.24262,24.26,0.0,0
india,g1_1191.tif,5952,26,0.09558,9.56,0.0,0
india,g1_1191.tif,5953,17,0.06249,6.25,0.0,0
india,g1_1191.tif,5954,26,0.09558,9.56,0.0,0
india,g1_1191.tif,5955,23,0.08455,8.45,0.0,0
india,g1_1191.tif,5956,25,0.0919,9.19,0.0,0
india,g1_1248.tif,6237,49,0.18013,18.01,0.0,0
india,g1_1248.tif,6238,32,0.11763,11.76,0.0,0
india,g1_1248.tif,6239,61,0.22424,22.42,0.0,0
india,g1_1248.tif,6240,61,0.22424,22.42,0.0,0
india,g1_1248.tif,6241,70,0.25732,25.73,0.0,0
india,g1_1530.tif,7648,27,0.09925,9.93,0.0,0
india,g1_1530.tif,7649,26,0.09558,9.56,0.0,0
