country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px
india,g1_0530.tif,2651,85,0.3129,31.29,0.3172,0,4.247
india,g1_0530.tif,2652,46,0.1693,16.93,0.1504,0,2.825
india,g1_0530.tif,2653,23,0.0847,8.47,0.0628,0,1.82
india,g1_0530.tif,2654,33,0.1215,12.15,0.1382,0,1.82
india,g1_0530.tif,2655,65,0.2393,23.93,0.1424,0,3.768
india,g1_0589.tif,2946,38,0.1399,13.99,0.007,0,3.231
india,g1_0589.tif,2947,43,0.1583,15.83,0.0061,0,3.231
india,g1_0589.tif,2948,67,0.2466,24.66,0.0123,0,3.768
india,g1_0589.tif,2949,71,0.2614,26.14,0.0075,0,3.231
india,g1_0589.tif,2950,44,0.162,16.2,0.039,0,3.034
india,g1_0730.tif,3652,104,0.3829,38.29,0.3481,0,4.247
india,g1_0730.tif,3653,82,0.3019,30.19,0.2403,0,3.034
india,g1_0730.tif,3654,68,0.2503,25.03,0.2587,0,3.768
india,g1_0730.tif,3655,64,0.2356,23.56,0.1914,0,3.231
india,g1_0730.tif,3656,114,0.4197,41.97,0.2563,0,4.397
india,g1_0775.tif,3877,58,0.2135,21.35,0.2179,0,4.247
india,g1_0775.tif,3878,56,0.2062,20.62,0.2273,0,3.768
india,g1_0775.tif,3879,61,0.2246,22.46,0.5647,1,4.247
india,g1_0775.tif,3880,36,0.1325,13.25,0.1613,0,2.825
india,g1_0775.tif,3881,61,0.2246,22.46,0.2857,0,3.231
india,g1_0817.tif,4082,75,0.2761,27.61,0.2369,0,4.247
india,g1_0817.tif,4083,62,0.2282,22.82,0.1943,0,4.247
india,g1_0817.tif,4084,61,0.2246,22.46,0.1929,0,3.231
india,g1_0817.tif,4085,87,0.3203,32.03,0.3373,0,4.397
india,g1_0817.tif,4086,81,0.2982,29.82,0.3497,0,4.397
india,g1_0890.tif,4447,72,0.2651,26.51,0.0409,0,3.768
india,g1_0890.tif,4448,75,0.2761,27.61,0.1273,0,3.768
india,g1_0890.tif,4449,75,0.2761,27.61,0.0548,0,4.542
india,g1_0890.tif,4450,37,0.1362,13.62,0.4634,0,2.825
india,g1_0890.tif,4451,37,0.1362,13.62,0.061,0,2.825
india,g1_1012.tif,5057,50,0.1841,18.41,0.0414,0,3.768
india,g1_1012.tif,5058,40,0.1473,14.73,0.037,0,3.231
india,g1_1012.tif,5059,44,0.162,16.2,0.0302,0,3.034
india,g1_1012.tif,5060,44,0.162,16.2,0.0369,0,3.034
india,g1_1012.tif,5061,63,0.2319,23.19,0.0486,0,4.247
india,g1_1072.tif,5357,32,0.1178,11.78,0.0369,0,2.825
india,g1_1072.tif,5358,21,0.0773,7.73,0.0279,0,1.82
india,g1_1072.tif,5359,19,0.0699,6.99,0.0252,0,1.82
india,g1_1072.tif,5360,29,0.1068,10.68,0.0289,0,2.107
india,g1_1072.tif,5361,30,0.1104,11.04,0.0398,0,2.107
india,g1_1136.tif,5677,56,0.2062,20.62,0.0132,0,3.768
india,g1_1136.tif,5678,103,0.3792,37.92,0.0253,0,5.461
india,g1_1136.tif,5679,101,0.3718,37.18,0.0106,0,4.397
india,g1_1136.tif,5680,72,0.2651,26.51,0.058,0,4.247
india,g1_1136.tif,5681,66,0.243,24.3,0.0485,0,4.247
india,g1_1191.tif,5952,26,0.0957,9.57,0.01,0,2.825
india,g1_1191.tif,5953,17,0.0626,6.26,0.0065,0,1.109
india,g1_1191.tif,5954,26,0.0957,9.57,0.01,0,1.82
india,g1_1191.tif,5955,23,0.0847,8.47,0.008,0,1.82
india,g1_1191.tif,5956,25,0.092,9.2,0.0096,0,1.82
india,g1_1248.tif,6237,49,0.1804,18.04,0.0297,0,3.231
india,g1_1248.tif,6238,32,0.1178,11.78,0.0322,0,2.825
india,g1_1248.tif,6239,61,0.2246,22.46,0.0602,0,3.231
india,g1_1248.tif,6240,61,0.2246,22.46,0.1443,0,3.768
india,g1_1248.tif,6241,70,0.2577,25.77,0.036,0,4.247
india,g1_1530.tif,7648,27,0.0994,9.94,0.03,0,2.825
india,g1_1530.tif,7649,26,0.0957,9.57,0.0369,0,2.107
india,g1_1530.tif,7650,30,0.1104,11.04,0.0467,0,2.107
india,g1_1530.tif,7651,31,0.1141,11.41,0.061,0,3.034
india,g1_1530.tif,7652,42,0.1546,15.46,0.068,0,3.034
india,g1_1556.tif,7778,64,0.2356,23.56,0.0225,0,3.034
india,g1_1556.tif,7779,99,0.3644,36.44,0.0406,0,4.247
india,g1_1556.tif,7780,65,0.2393,23.93,0.0464,0,3.034
india,g1_1556.tif,7781,86,0.3166,31.66,0.3232,0,4.247
india,g1_1556.tif,7782,221,0.8136,81.36,0.1871,0,5.461
india,g1_1578.tif,7888,39,0.1436,14.36,0.0469,0,1.82
india,g1_1578.tif,7889,38,0.1399,13.99,0.0556,0,1.82
india,g1_1578.tif,7890,64,0.2356,23.56,0.1119,0,3.768
india,g1_1578.tif,7891,74,0.2724,27.24,0.4156,0,4.247
india,g1_1578.tif,7892,24,0.0884,8.84,0.0556,0,1.82
india,g1_1703.tif,8513,36,0.1325,13.25,0.0392,0,3.231
india,g1_1703.tif,8514,42,0.1546,15.46,0.0292,0,3.034
india,g1_1703.tif,8515,33,0.1215,12.15,0.0493,0,1.82
india,g1_1703.tif,8516,41,0.1509,15.09,0.0437,0,2.825
india,g1_1703.tif,8517,49,0.1804,18.04,0.0646,0,3.034
india,g1_1747.tif,8733,50,0.1841,18.41,0.0476,0,3.034
india,g1_1747.tif,8734,81,0.2982,29.82,0.068,0,3.768
india,g1_1747.tif,8735,38,0.1399,13.99,0.0216,0,2.107
india,g1_1747.tif,8736,51,0.1877,18.77,0.3403,0,3.034
india,g1_1747.tif,8737,32,0.1178,11.78,0.0615,0,1.82
india,g1_1828.tif,9138,10,0.0368,3.68,0.0147,0,1.82
india,g1_1828.tif,9139,14,0.0515,5.15,0.0146,0,1.109
india,g1_1828.tif,9140,9,0.0331,3.31,0.0098,0,1.109
india,g1_1828.tif,9141,39,0.1436,14.36,0.0587,0,2.107
india,g1_1828.tif,9142,19,0.0699,6.99,0.0278,0,1.109
india,g1_1874.tif,9368,91,0.335,33.5,0.2724,0,4.82
india,g1_1874.tif,9369,63,0.2319,23.19,0.1291,0,3.768
india,g1_1874.tif,9370,95,0.3497,34.97,0.0752,0,5.461
india,g1_1874.tif,9371,63,0.2319,23.19,0.1987,0,4.397
india,g1_1874.tif,9372,52,0.1914,19.14,0.1389,0,3.034
india,g1_1880.tif,9398,44,0.162,16.2,0.4615,0,3.034
india,g1_1880.tif,9399,81,0.2982,29.82,0.1608,0,4.397
india,g1_1880.tif,9400,81,0.2982,29.82,0.1408,0,4.542
india,g1_1880.tif,9401,87,0.3203,32.03,0.1213,0,4.247
india,g1_1880.tif,9402,48,0.1767,17.67,0.0317,0,3.231
india,g1_1927.tif,9633,378,1.3915,139.15,0.1341,0,9.761
india,g1_1927.tif,9634,82,0.3019,30.19,0.0999,0,4.247
india,g1_1927.tif,9635,53,0.1951,19.51,0.0762,0,3.231
india,g1_1927.tif,9636,23,0.0847,8.47,0.0283,0,1.82
india,g1_1927.tif,9637,24,0.0884,8.84,0.0207,0,1.82
india,g1_1932.tif,9658,86,0.3166,31.66,0.0592,0,3.768
india,g1_1932.tif,9659,62,0.2282,22.82,0.0311,0,2.107
india,g1_1932.tif,9660,59,0.2172,21.72,0.0393,0,2.825
india,g1_1932.tif,9661,40,0.1473,14.73,0.0254,0,2.825
india,g1_1932.tif,9662,20,0.0736,7.36,0.0132,0,1.82
india,g1_1946.tif,9728,73,0.2687,26.87,0.1073,0,3.768
india,g1_1946.tif,9729,20,0.0736,7.36,0.0049,0,1.82
india,g1_1946.tif,9730,33,0.1215,12.15,0.0039,0,2.825
india,g1_1946.tif,9731,62,0.2282,22.82,0.1228,0,3.768
india,g1_1946.tif,9732,56,0.2062,20.62,0.1109,0,2.825
india,g1_1962.tif,9808,13,0.0479,4.79,0.0298,0,1.82
india,g1_1962.tif,9809,21,0.0773,7.73,0.0485,0,1.82
india,g1_1962.tif,9810,25,0.092,9.2,0.0481,0,2.107
india,g1_1962.tif,9811,33,0.1215,12.15,0.0899,0,2.107
india,g1_1962.tif,9812,28,0.1031,10.31,0.0647,0,2.107
india,g1_1975.tif,9873,69,0.254,25.4,0.6143,1,4.397
india,g1_1975.tif,9874,35,0.1288,12.88,0.1961,0,2.825
india,g1_1975.tif,9875,48,0.1767,17.67,0.0836,0,3.231
india,g1_1975.tif,9876,28,0.1031,10.31,0.0389,0,2.825
india,g1_1975.tif,9877,57,0.2098,20.98,0.2931,0,3.034
india,g2_0000.tif,1,173,0.6369,63.69,0.3873,0,5.581
india,g2_0000.tif,2,63,0.2319,23.19,0.1466,0,3.768
india,g2_0000.tif,3,171,0.6295,62.95,0.1677,0,4.82
india,g2_0000.tif,4,183,0.6737,67.37,0.2525,0,4.397
india,g2_0002.tif,10,51,0.1877,18.77,0.1984,0,4.247
india,g2_0002.tif,11,62,0.2282,22.82,0.0791,0,4.247
india,g2_0002.tif,12,97,0.3571,35.71,0.138,0,5.461
india,g2_0002.tif,13,40,0.1473,14.73,0.0358,0,2.825
india,g2_0002.tif,14,61,0.2246,22.46,0.1703,0,2.825
india,g2_0006.tif,30,67,0.2466,24.66,0.0343,0,4.397
india,g2_0006.tif,31,55,0.2025,20.25,0.0305,0,3.768
india,g2_0006.tif,32,132,0.4859,48.59,0.0597,0,4.82
india,g2_0006.tif,33,121,0.4454,44.54,0.0636,0,4.397
india,g2_0006.tif,34,165,0.6074,60.74,0.0441,0,6.469
india,g2_0007.tif,35,177,0.6516,65.16,0.6595,1,6.775
india,g2_0007.tif,36,75,0.2761,27.61,0.0801,0,3.768
india,g2_0007.tif,37,78,0.2871,28.71,0.3004,0,3.768
india,g2_0007.tif,38,105,0.3865,38.65,0.2899,0,4.82
india,g2_0007.tif,39,99,0.3644,36.44,0.1674,0,4.397
india,g2_0010.tif,50,109,0.4013,40.13,0.3265,0,4.82
india,g2_0010.tif,51,53,0.1951,19.51,0.0573,0,1.82
india,g2_0010.tif,52,123,0.4528,45.28,0.1446,0,4.247
india,g2_0010.tif,53,110,0.4049,40.49,0.0559,0,5.461
india,g2_0010.tif,54,149,0.5485,54.85,0.1182,0,6.674
india,g2_0011.tif,55,452,1.6639,166.39,0.2207,0,10.581
india,g2_0011.tif,56,293,1.0786,107.86,0.1602,0,6.258
india,g2_0011.tif,57,275,1.0124,101.24,0.331,0,6.469
india,g2_0011.tif,58,512,1.8848,188.48,0.2836,0,8.635
india,g2_0011.tif,59,177,0.6516,65.16,0.1278,0,4.82
india,g2_0013.tif,65,109,0.4013,40.13,0.093,0,4.82
india,g2_0013.tif,66,376,1.3842,138.42,0.2002,0,10.247
india,g2_0013.tif,67,373,1.3731,137.31,0.4286,0,9.177
india,g2_0013.tif,68,209,0.7694,76.94,0.5154,1,7.974
india,g2_0013.tif,69,142,0.5227,52.27,0.0587,0,4.82
india,g2_0017.tif,85,45,0.1657,16.57,0.2596,0,3.034
india,g2_0017.tif,86,414,1.5241,152.41,0.6783,1,10.315
india,g2_0017.tif,87,82,0.3019,30.19,0.2615,0,4.247
india,g2_0017.tif,88,349,1.2848,128.48,0.3743,0,7.888
india,g2_0017.tif,89,236,0.8688,86.88,0.3498,0,8.635
india,g2_0018.tif,90,75,0.2761,27.61,0.0812,0,4.247
india,g2_0018.tif,91,112,0.4123,41.23,0.4308,0,5.461
india,g2_0018.tif,92,78,0.2871,28.71,0.0587,0,4.397
india,g2_0018.tif,93,77,0.2835,28.35,0.0574,0,4.247
india,g2_0018.tif,94,91,0.335,33.5,0.0577,0,4.247
india,g2_0022.tif,110,65,0.2393,23.93,0.2522,0,3.034
india,g2_0022.tif,111,74,0.2724,27.24,0.4038,0,4.247
india,g2_0022.tif,112,60,0.2209,22.09,0.3141,0,3.231
india,g2_0022.tif,113,58,0.2135,21.35,0.3839,0,3.231
india,g2_0022.tif,114,58,0.2135,21.35,0.0411,0,3.231
india,g2_0060.tif,300,149,0.5485,54.85,0.3311,0,5.461
india,g2_0060.tif,301,166,0.6111,61.11,0.0856,0,5.581
india,g2_0060.tif,302,154,0.5669,56.69,0.4,0,5.461
india,g2_0060.tif,303,240,0.8835,88.35,0.1401,0,7.068
india,g2_0060.tif,304,303,1.1154,111.54,0.2235,0,8.635
india,g2_0062.tif,310,29,0.1068,10.68,0.1437,0,3.034
india,g2_0062.tif,311,38,0.1399,13.99,0.162,0,3.034
india,g2_0062.tif,312,64,0.2356,23.56,0.1214,0,3.768
india,g2_0062.tif,313,42,0.1546,15.46,0.1065,0,3.231
india,g2_0062.tif,314,44,0.162,16.2,0.2273,0,3.231
india,g2_0065.tif,325,35,0.1288,12.88,0.0204,0,2.107
india,g2_0065.tif,326,47,0.173,17.3,0.0373,0,2.825
india,g2_0065.tif,327,35,0.1288,12.88,0.0329,0,2.107
india,g2_0065.tif,328,130,0.4786,47.86,0.1086,0,4.82
india,g2_0065.tif,329,44,0.162,16.2,0.0414,0,2.825
india,g2_0071.tif,355,33,0.1215,12.15,0.2115,0,1.82
india,g2_0071.tif,356,30,0.1104,11.04,0.0231,0,1.82
india,g2_0071.tif,357,67,0.2466,24.66,0.4286,0,3.231
india,g2_0071.tif,358,34,0.1252,12.52,0.0248,0,1.82
india,g2_0071.tif,359,121,0.4454,44.54,0.0771,0,5.461
india,g2_0072.tif,360,599,2.2051,220.51,0.4958,0,12.062
india,g2_0072.tif,361,592,2.1793,217.93,0.1195,0,12.062
india,g2_0072.tif,362,474,1.7449,174.49,0.427,0,12.463
india,g2_0072.tif,363,432,1.5903,159.03,0.5225,1,11.588
india,g2_0072.tif,364,378,1.3915,139.15,0.4187,0,10.382
india,g2_0075.tif,375,359,1.3216,132.16,0.3048,0,9.4
india,g2_0075.tif,376,349,1.2848,128.48,0.2815,0,10.315
india,g2_0075.tif,377,187,0.6884,68.84,0.0765,0,5.461
india,g2_0075.tif,378,207,0.762,76.2,0.3916,0,5.581
india,g2_0075.tif,379,175,0.6442,64.42,0.0804,0,5.461
india,g2_0077.tif,385,231,0.8504,85.04,0.1484,0,5.461
india,g2_0077.tif,386,420,1.5461,154.61,0.5435,1,11.528
india,g2_0077.tif,387,210,0.7731,77.31,0.6429,1,5.461
india,g2_0077.tif,388,207,0.762,76.2,0.368,0,5.461
india,g2_0077.tif,389,196,0.7215,72.15,0.2849,0,5.461
india,g2_0098.tif,490,437,1.6087,160.87,0.2328,0,10.581
india,g2_0098.tif,491,591,2.1756,217.56,0.2988,0,10.905
india,g2_0098.tif,492,406,1.4946,149.46,0.1606,0,10.247
india,g2_0098.tif,493,263,0.9682,96.82,0.1347,0,7.068
india,g2_0098.tif,494,494,1.8186,181.86,0.4005,0,11.887
india,g2_0101.tif,505,225,0.8283,82.83,0.1809,0,5.461
india,g2_0101.tif,506,371,1.3658,136.58,0.4798,0,7.888
india,g2_0101.tif,507,286,1.0528,105.28,0.5455,1,6.674
india,g2_0101.tif,508,561,2.0652,206.52,0.5854,1,10.315
india,g2_0101.tif,509,300,1.1044,110.44,0.4233,0,9.177
india,g2_0105.tif,525,56,0.2062,20.62,0.0965,0,3.034
india,g2_0105.tif,526,51,0.1877,18.77,0.0548,0,3.034
india,g2_0105.tif,527,85,0.3129,31.29,0.5045,1,4.247
india,g2_0105.tif,528,45,0.1657,16.57,0.0765,0,3.231
india,g2_0105.tif,529,58,0.2135,21.35,0.3492,0,3.034
india,g2_0112.tif,560,21,0.0773,7.73,0.0095,0,1.82
india,g2_0112.tif,561,28,0.1031,10.31,0.0179,0,2.107
india,g2_0112.tif,562,186,0.6847,68.47,0.1361,0,5.461
india,g2_0112.tif,563,38,0.1399,13.99,0.0318,0,3.034
india,g2_0112.tif,564,51,0.1877,18.77,0.0443,0,4.247
india,g2_0115.tif,575,618,2.275,227.5,0.1342,0,9.761
india,g2_0115.tif,576,655,2.4112,241.12,0.1619,0,13.229
india,g2_0115.tif,578,1828,6.7294,672.94,0.2033,0,16.894
india,g2_0115.tif,579,554,2.0394,203.94,0.1255,0,11.345
india,g2_0134.tif,671,319,1.1743,117.43,0.1379,0,6.775
india,g2_0134.tif,672,188,0.6921,69.21,0.4071,0,7.068
india,g2_0134.tif,673,273,1.005,100.5,0.1436,0,7.533
india,g2_0134.tif,674,191,0.7031,70.31,0.6335,1,7.533
india,g2_0134.tif,675,217,0.7988,79.88,0.6119,1,7.163
india,g2_0135.tif,676,149,0.5485,54.85,0.1949,0,5.461
india,g2_0135.tif,677,172,0.6332,63.32,0.3403,0,6.775
india,g2_0135.tif,678,220,0.8099,80.99,0.2683,0,7.068
india,g2_0135.tif,679,162,0.5964,59.64,0.3765,0,4.247
india,g2_0135.tif,680,153,0.5632,56.32,0.6484,1,3.768
india,g2_0137.tif,686,240,0.8835,88.35,0.1921,0,5.581
india,g2_0137.tif,687,228,0.8393,83.93,0.3445,0,6.258
india,g2_0137.tif,688,544,2.0026,200.26,0.1524,0,10.315
india,g2_0137.tif,689,164,0.6037,60.37,0.0963,0,5.581
india,g2_0137.tif,690,678,2.4959,249.59,0.1812,0,15.168
india,g2_0139.tif,696,45,0.1657,16.57,0.6078,1,3.768
india,g2_0139.tif,697,58,0.2135,21.35,0.4681,0,3.231
india,g2_0139.tif,698,149,0.5485,54.85,0.0653,0,7.068
india,g2_0139.tif,699,149,0.5485,54.85,0.1325,0,6.258
india,g2_0139.tif,700,165,0.6074,60.74,0.2411,0,6.469
india,g2_0143.tif,716,422,1.5535,155.35,0.6293,1,10.905
india,g2_0143.tif,717,385,1.4173,141.73,0.5345,1,9.177
india,g2_0143.tif,718,1265,4.6568,465.68,0.2577,0,18.231
india,g2_0143.tif,719,857,3.1549,315.49,0.2616,0,14.005
india,g2_0143.tif,720,300,1.1044,110.44,0.2695,0,7.533
india,g2_0149.tif,746,123,0.4528,45.28,0.169,0,3.231
india,g2_0149.tif,747,810,2.9818,298.18,0.2432,0,15.215
india,g2_0149.tif,748,1468,5.4041,540.41,0.3372,0,20.022
india,g2_0149.tif,749,656,2.4149,241.49,0.6387,1,12.062
india,g2_0149.tif,750,855,3.1475,314.75,0.4608,0,14.403
india,g2_0165.tif,826,56,0.2062,20.62,0.0879,0,3.231
india,g2_0165.tif,827,58,0.2135,21.35,0.0795,0,3.768
india,g2_0165.tif,828,137,0.5043,50.43,0.2143,0,4.397
india,g2_0165.tif,829,100,0.3681,36.81,0.13,0,4.397
india,g2_0165.tif,830,88,0.324,32.4,0.137,0,4.82
india,g2_0166.tif,831,97,0.3571,35.71,0.4783,0,4.542
india,g2_0166.tif,832,92,0.3387,33.87,0.2209,0,4.542
india,g2_0166.tif,833,121,0.4454,44.54,0.435,0,5.928
india,g2_0166.tif,834,123,0.4528,45.28,0.0821,0,4.542
india,g2_0166.tif,835,70,0.2577,25.77,0.1368,0,3.768
india,g2_0187.tif,936,111,0.4086,40.86,0.0794,0,5.461
india,g2_0187.tif,937,147,0.5411,54.11,0.1251,0,6.674
india,g2_0187.tif,938,112,0.4123,41.23,0.127,0,5.461
india,g2_0187.tif,939,104,0.3829,38.29,0.0704,0,5.461
india,g2_0187.tif,940,105,0.3865,38.65,0.0393,0,4.397
india,g2_0205.tif,1026,166,0.6111,61.11,0.093,0,5.461
india,g2_0205.tif,1027,271,0.9976,99.76,0.1491,0,6.469
india,g2_0205.tif,1028,280,1.0308,103.08,0.4013,0,5.928
india,g2_0205.tif,1029,158,0.5816,58.16,0.388,0,3.034
india,g2_0205.tif,1030,153,0.5632,56.32,0.3052,0,5.461
india,g2_0215.tif,1076,170,0.6258,62.58,0.2016,0,5.461
india,g2_0215.tif,1077,563,2.0726,207.26,0.3435,0,9.101
india,g2_0215.tif,1078,96,0.3534,35.34,0.0632,0,4.247
india,g2_0215.tif,1079,45,0.1657,16.57,0.151,0,3.034
india,g2_0215.tif,1080,250,0.9203,92.03,0.1149,0,5.461
india,g2_0237.tif,1186,33,0.1215,12.15,0.1703,0,3.034
india,g2_0237.tif,1187,34,0.1252,12.52,0.1568,0,3.034
india,g2_0237.tif,1188,32,0.1178,11.78,0.0872,0,2.825
india,g2_0237.tif,1189,63,0.2319,23.19,0.5,1,4.247
india,g2_0237.tif,1190,41,0.1509,15.09,0.4051,0,2.825
india,g2_0239.tif,1196,80,0.2945,29.45,0.3801,0,3.768
india,g2_0239.tif,1197,115,0.4233,42.33,0.3272,0,3.768
india,g2_0239.tif,1198,348,1.2811,128.11,0.5412,1,8.144
india,g2_0239.tif,1199,140,0.5154,51.54,0.1947,0,5.461
india,g2_0239.tif,1200,111,0.4086,40.86,0.2265,0,4.82
india,g2_0243.tif,1216,184,0.6774,67.74,0.052,0,5.461
india,g2_0243.tif,1217,94,0.346,34.6,0.5579,1,3.768
india,g2_0243.tif,1218,162,0.5964,59.64,0.0453,0,6.775
india,g2_0243.tif,1219,381,1.4026,140.26,0.0817,0,11.345
india,g2_0243.tif,1220,170,0.6258,62.58,0.0482,0,5.461
india,g2_0272.tif,1361,60,0.2209,22.09,0.2092,0,3.034
india,g2_0272.tif,1362,62,0.2282,22.82,0.4235,0,3.034
india,g2_0272.tif,1363,113,0.416,41.6,0.3873,0,5.461
india,g2_0272.tif,1364,120,0.4418,44.18,0.3229,0,6.674
india,g2_0272.tif,1365,120,0.4418,44.18,0.4583,0,5.461
india,g2_0275.tif,1376,93,0.3424,34.24,0.4382,0,3.034
india,g2_0275.tif,1377,259,0.9535,95.35,0.4194,0,7.888
india,g2_0275.tif,1378,92,0.3387,33.87,0.301,0,3.034
india,g2_0275.tif,1379,106,0.3902,39.02,0.0204,0,3.034
india,g2_0275.tif,1380,173,0.6369,63.69,0.3123,0,4.247
india,g2_0276.tif,1381,251,0.924,92.4,0.4704,0,7.974
india,g2_0276.tif,1382,162,0.5964,59.64,0.2417,0,6.258
india,g2_0276.tif,1383,207,0.762,76.2,0.3151,0,7.163
india,g2_0276.tif,1384,229,0.843,84.3,0.4636,0,7.974
india,g2_0276.tif,1385,76,0.2798,27.98,0.1543,0,3.768
india,g2_0282.tif,1411,69,0.254,25.4,0.4396,0,3.768
india,g2_0282.tif,1412,63,0.2319,23.19,0.4133,0,3.768
india,g2_0282.tif,1413,106,0.3902,39.02,0.3535,0,5.461
india,g2_0282.tif,1414,239,0.8798,87.98,0.1441,0,4.542
india,g2_0282.tif,1415,286,1.0528,105.28,0.3038,0,7.974
india,g2_0291.tif,1456,472,1.7376,173.76,0.3431,0,8.871
india,g2_0291.tif,1457,434,1.5977,159.77,0.1752,0,9.69
india,g2_0291.tif,1458,263,0.9682,96.82,0.0958,0,7.163
india,g2_0291.tif,1459,393,1.4467,144.67,0.1793,0,8.871
india,g2_0291.tif,1460,137,0.5043,50.43,0.0646,0,5.461
india,g2_0298.tif,1491,62,0.2282,22.82,0.2594,0,3.768
india,g2_0298.tif,1492,65,0.2393,23.93,0.1489,0,3.768
india,g2_0298.tif,1493,250,0.9203,92.03,0.2325,0,7.068
india,g2_0298.tif,1494,75,0.2761,27.61,0.0365,0,3.034
india,g2_0298.tif,1495,45,0.1657,16.57,0.0452,0,3.231
india,g2_0307.tif,1536,33,0.1215,12.15,0.0154,0,2.825
india,g2_0307.tif,1537,118,0.4344,43.44,0.1788,0,5.461
india,g2_0307.tif,1538,83,0.3055,30.55,0.0837,0,4.247
india,g2_0307.tif,1539,85,0.3129,31.29,0.352,0,3.768
india,g2_0307.tif,1540,65,0.2393,23.93,0.25,0,4.247
india,g2_0314.tif,1571,165,0.6074,60.74,0.2169,0,4.247
india,g2_0314.tif,1572,140,0.5154,51.54,0.0475,0,3.231
india,g2_0314.tif,1573,101,0.3718,37.18,0.0717,0,4.247
india,g2_0314.tif,1574,65,0.2393,23.93,0.1024,0,4.247
india,g2_0314.tif,1575,108,0.3976,39.76,0.15,0,5.461
india,g2_0315.tif,1576,16,0.0589,5.89,0.093,0,2.107
india,g2_0315.tif,1577,68,0.2503,25.03,0.0686,0,4.542
india,g2_0315.tif,1578,69,0.254,25.4,0.0803,0,3.768
india,g2_0315.tif,1579,43,0.1583,15.83,0.0699,0,2.107
india,g2_0315.tif,1580,44,0.162,16.2,0.1648,0,2.825
india,g2_0326.tif,1631,112,0.4123,41.23,0.1578,0,3.034
india,g2_0326.tif,1632,123,0.4528,45.28,0.1622,0,3.034
india,g2_0326.tif,1633,104,0.3829,38.29,0.1405,0,3.034
india,g2_0326.tif,1634,118,0.4344,43.44,0.3333,0,3.034
india,g2_0326.tif,1635,78,0.2871,28.71,0.0689,0,3.034
india,g2_0335.tif,1676,53,0.1951,19.51,0.0695,0,3.768
india,g2_0335.tif,1677,47,0.173,17.3,0.1022,0,3.231
india,g2_0335.tif,1678,52,0.1914,19.14,0.1244,0,3.768
india,g2_0335.tif,1679,50,0.1841,18.41,0.0781,0,3.768
india,g2_0335.tif,1680,50,0.1841,18.41,0.0747,0,3.768
india,g2_0336.tif,1681,350,1.2884,128.84,0.1917,0,7.888
india,g2_0336.tif,1682,287,1.0565,105.65,0.3859,0,7.888
india,g2_0336.tif,1683,313,1.1522,115.22,0.1135,0,9.101
india,g2_0336.tif,1684,60,0.2209,22.09,0.2578,0,4.247
india,g2_0336.tif,1685,477,1.756,175.6,0.3355,0,12.463
india,g2_0338.tif,1691,86,0.3166,31.66,0.366,0,3.768
india,g2_0338.tif,1692,86,0.3166,31.66,0.2184,0,4.247
india,g2_0338.tif,1693,71,0.2614,26.14,0.2167,0,4.247
india,g2_0338.tif,1694,91,0.335,33.5,0.3586,0,3.768
india,g2_0338.tif,1695,75,0.2761,27.61,0.1688,0,3.231
india,g2_0340.tif,1701,235,0.8651,86.51,0.4182,0,8.144
india,g2_0340.tif,1702,167,0.6148,61.48,0.2194,0,4.542
india,g2_0340.tif,1703,331,1.2185,121.85,0.4376,0,7.533
india,g2_0340.tif,1704,555,2.0431,204.31,0.5279,1,13.597
india,g2_0340.tif,1705,260,0.9571,95.71,0.2907,0,7.533
india,g2_0344.tif,1721,12,0.0442,4.42,0.0131,0,1.82
india,g2_0344.tif,1722,17,0.0626,6.26,0.0186,0,2.107
india,g2_0344.tif,1723,14,0.0515,5.15,0.0153,0,1.82
india,g2_0344.tif,1724,24,0.0884,8.84,0.0263,0,2.107
india,g2_0344.tif,1725,26,0.0957,9.57,0.0285,0,2.107
india,g2_0345.tif,1726,79,0.2908,29.08,0.234,0,4.247
india,g2_0345.tif,1727,100,0.3681,36.81,0.1532,0,5.461
india,g2_0345.tif,1728,89,0.3276,32.76,0.1339,0,5.461
india,g2_0345.tif,1729,55,0.2025,20.25,0.1039,0,3.034
india,g2_0345.tif,1730,110,0.4049,40.49,0.2012,0,3.034
india,g2_0348.tif,1741,234,0.8614,86.14,0.4107,0,6.674
india,g2_0348.tif,1742,141,0.5191,51.91,0.1348,0,6.674
india,g2_0348.tif,1743,155,0.5706,57.06,0.6875,1,6.674
india,g2_0348.tif,1744,178,0.6553,65.53,0.2814,0,6.674
india,g2_0348.tif,1745,178,0.6553,65.53,0.19,0,6.674
india,g2_0358.tif,1791,363,1.3363,133.63,0.1568,0,7.974
india,g2_0358.tif,1792,322,1.1854,118.54,0.3469,0,6.258
india,g2_0358.tif,1793,256,0.9424,94.24,0.2236,0,7.533
india,g2_0358.tif,1794,166,0.6111,61.11,0.0965,0,5.581
india,g2_0358.tif,1795,486,1.7891,178.91,0.221,0,9.101
india,g2_0367.tif,1836,39,0.1436,14.36,0.1901,0,2.825
india,g2_0367.tif,1837,196,0.7215,72.15,0.1955,0,5.928
india,g2_0367.tif,1838,35,0.1288,12.88,0.2406,0,2.107
india,g2_0367.tif,1839,24,0.0884,8.84,0.0769,0,2.107
india,g2_0367.tif,1840,29,0.1068,10.68,0.0329,0,2.825
