parcel_id,objects_over,best_iou,chip
689,6,0.381,g2_0137.tif
690,12,0.5166,g2_0137.tif
696,5,0.4565,g2_0139.tif
697,3,0.1716,g2_0139.tif
698,5,0.5776,g2_0139.tif
699,3,0.2611,g2_0139.tif
700,4,0.7097,g2_0139.tif
716,5,0.7207,g2_0143.tif
717,7,0.6253,g2_0143.tif
718,17,0.2286,g2_0143.tif
719,12,0.3291,g2_0143.tif
720,9,0.5133,g2_0143.tif
746,7,0.5435,g2_0149.tif
747,16,0.2383,g2_0149.tif
748,15,0.1523,g2_0149.tif
749,10,0.206,g2_0149.tif
750,13,0.5356,g2_0149.tif
826,1,0.3613,g2_0165.tif
827,2,0.3396,g2_0165.tif
828,5,0.3889,g2_0165.tif
829,5,0.6552,g2_0165.tif
830,2,0.725,g2_0165.tif
831,5,0.3646,g2_0166.tif
832,4,0.3081,g2_0166.tif
833,4,0.599,g2_0166.tif
834,5,0.38,g2_0166.tif
835,3,0.2938,g2_0166.tif
936,5,0.3147,g2_0187.tif
937,4,0.3119,g2_0187.tif
938,3,0.3462,g2_0187.tif
939,6,0.5096,g2_0187.tif
940,3,0.4091,g2_0187.tif
1026,3,0.684,g2_0205.tif
1027,6,0.3907,g2_0205.tif
1028,5,0.4643,g2_0205.tif
1029,7,0.4881,g2_0205.tif
1030,4,0.4982,g2_0205.tif
1076,5,0.7472,g2_0215.tif
1077,12,0.2526,g2_0215.tif
1078,3,0.2209,g2_0215.tif
1079,1,0.2695,g2_0215.tif
1080,7,0.6054,g2_0215.tif
1186,3,0.4808,g2_0237.tif
1187,3,0.5854,g2_0237.tif
1188,4,0.3958,g2_0237.tif
1189,4,0.7297,g2_0237.tif
1190,4,0.2667,g2_0237.tif
1196,3,0.5604,g2_0239.tif
1197,5,0.3534,g2_0239.tif
1198,8,0.3116,g2_0239.tif
1199,6,0.5347,g2_0239.tif
1200,3,0.265,g2_0239.tif
1216,6,0.3895,g2_0243.tif
1217,7,0.2837,g2_0243.tif
1218,5,0.5721,g2_0243.tif
1219,11,0.3872,g2_0243.tif
1220,5,0.4933,g2_0243.tif
1361,5,0.6667,g2_0272.tif
1362,4,0.8065,g2_0272.tif
1363,4,0.6371,g2_0272.tif
1364,2,0.5367,g2_0272.tif
1365,4,0.7647,g2_0272.tif
1376,4,0.4532,g2_0275.tif
1377,1,0.7896,g2_0275.tif
1378,4,0.6129,g2_0275.tif
1379,3,0.2067,g2_0275.tif
1380,6,0.322,g2_0275.tif
1381,8,0.3596,g2_0276.tif
1382,6,0.6378,g2_0276.tif
1383,6,0.4562,g2_0276.tif
1384,6,0.7833,g2_0276.tif
1385,5,0.1129,g2_0276.tif
1411,2,0.5385,g2_0282.tif
1412,1,0.2681,g2_0282.tif
1413,4,0.6772,g2_0282.tif
1414,8,0.264,g2_0282.tif
1415,10,0.5798,g2_0282.tif
1456,11,0.3704,g2_0291.tif
1457,10,0.3638,g2_0291.tif
1458,8,0.2889,g2_0291.tif
